State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)","Green Chilli",Other,FAQ,17/07/2025,1800,2500,2000
Punjab,Hoshiarpur,Hoshiarpur,Apple,Other,Large,17/07/2025,7000,8500,8000
Punjab,Hoshiarpur,Hoshiarpur,Brinjal,Other,FAQ,17/07/2025,1400,1600,1500
Punjab,Hoshiarpur,Hoshiarpur,Cabbage,Other,FAQ,17/07/2025,1300,1700,1500
Punjab,Hoshiarpur,Hoshiarpur,Tomato,Other,FAQ,17/07/2025,1600,1800,1700
Punjab,Hoshiarpur,Mukerian,Capsicum,Capsicum,FAQ,17/07/2025,6500,7500,7000
Punjab,Hoshiarpur,Mukerian,Ginger(Dry),Vegitable-fresh,FAQ,17/07/2025,4000,5000,4500
Punjab,Hoshiarpur,Mukerian,Onion,Onion,Non-FAQ,17/07/2025,1500,1700,1600
Punjab,Hoshiarpur,Mukerian,"Tender Coconut","Tender Coconut",Medium,17/07/2025,600,700,650
Punjab,Hoshiarpur,Mukerian(Talwara),"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,3000,4000,3500
Punjab,Hoshiarpur,Mukerian(Talwara),Cauliflower,Cauliflower,FAQ,17/07/2025,5000,6000,5500
Punjab,Hoshiarpur,Mukerian(Talwara),"Green Chilli","Green Chilly",FAQ,17/07/2025,3000,4000,3500
Punjab,Hoshiarpur,Mukerian(Talwara),Mango,Other,Large,17/07/2025,5000,6000,5500
Punjab,Hoshiarpur,Mukerian(Talwara),"Round gourd","Round gourd",FAQ,17/07/2025,3500,4500,4000
Punjab,Hoshiarpur,Mukerian(Talwara),Tomato,Tomato,FAQ,17/07/2025,2000,3000,2500
Punjab,Hoshiarpur,"Tanda Urmur",Tinda,Other,FAQ,17/07/2025,5000,6000,5500
Punjab,Jalandhar,"Phillaur(Apra Mandi)","Bhindi(Ladies Finger)",Other,FAQ,17/07/2025,3000,3000,3000
Punjab,Ludhiana,Ludhiana,Beetroot,Other,FAQ,17/07/2025,1000,1800,1300
Punjab,Ludhiana,Ludhiana,"Bottle gourd",Other,FAQ,17/07/2025,400,1500,1000
Punjab,Ludhiana,Ludhiana,Brinjal,Other,FAQ,17/07/2025,1300,2300,1800
Punjab,Ludhiana,Ludhiana,Cauliflower,Other,FAQ,17/07/2025,2000,4500,3000
Punjab,Ludhiana,Ludhiana,Coriander(Leaves),Other,FAQ,17/07/2025,2500,4200,3200
Punjab,Ludhiana,Ludhiana,Pomegranate,Other,Medium,17/07/2025,3000,7000,5000
Punjab,Mohali,Kurali,"Bitter gourd",Other,FAQ,17/07/2025,3500,3600,3550
Punjab,Mohali,Kurali,Garlic,Other,FAQ,17/07/2025,7500,8000,7600
Punjab,Mohali,Kurali,Pumpkin,Other,FAQ,17/07/2025,1700,1800,1750
Punjab,Nawanshahr,"Nawan Shahar(Subzi Mandi)",Garlic,Other,FAQ,17/07/2025,7000,7500,7300
Punjab,Patiala,Patran,"Bhindi(Ladies Finger)",Other,FAQ,17/07/2025,2300,2500,2460
Punjab,Patiala,Patran,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,2000,3000,2800
Punjab,Patiala,Patran,Cauliflower,Other,FAQ,17/07/2025,3500,4300,3840
Punjab,Patiala,Patran,"Green Chilli",Other,FAQ,17/07/2025,2000,2500,2070
Punjab,Patiala,Patran,Onion,Other,FAQ,17/07/2025,1000,1300,1100
Punjab,Patiala,Patran,Tomato,Other,FAQ,17/07/2025,400,2200,1670
Punjab,Patiala,Patran,"Water Melon",Other,Medium,17/07/2025,2800,2800,2800
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Brinjal,Other,FAQ,17/07/2025,2650,2800,2700
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Mango,Other,Medium,17/07/2025,1950,2100,2000
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Potato,Other,FAQ,17/07/2025,1050,1200,1100
Punjab,Sangrur,Ahmedgarh,Potato,Other,FAQ,17/07/2025,1200,1300,1300
Punjab,Sangrur,Ahmedgarh,Tomato,Other,FAQ,17/07/2025,3800,4000,4000
Punjab,Tarntaran,Patti,Brinjal,Other,FAQ,17/07/2025,2500,3000,2800
Rajasthan," Jhunjhunu",Surajgarh,Mustard,Other,FAQ,17/07/2025,6500,6500,6500
Rajasthan,Alwar,"Alwar (F&V)",Tomato,Other,FAQ,17/07/2025,3400,4100,3800
Rajasthan,Balotra,Balotra,Onion,"1st Sort",FAQ,17/07/2025,1200,1300,1250
Rajasthan,Barmer,Barmer,"Moath Dal",Other,FAQ,17/07/2025,4500,5000,4750
Rajasthan,Deeg,Sikri,Mustard,"Big 100 Kg",Non-FAQ,17/07/2025,6230,6760,6640
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Apple,Apple,Medium,17/07/2025,11800,12200,12000
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Green Chilli","Green Chilly",FAQ,17/07/2025,2600,3000,2800
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Lime,Other,Medium,17/07/2025,3300,3700,3500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pumpkin,Other,FAQ,17/07/2025,1600,2000,1800
Rajasthan,Hanumangarh,Rawatsar,Potato,"(Red Nanital)",FAQ,17/07/2025,900,900,900
Rajasthan,Jaipur,"Jaipur (F&V)","Bhindi(Ladies Finger)",Other,FAQ,17/07/2025,2000,2500,2250
Rajasthan,Jaipur,"Jaipur (F&V)","Bitter gourd","Bitter Gourd",FAQ,17/07/2025,2000,4000,3000
Rajasthan,Jaipur,"Jaipur (F&V)",Capsicum,Capsicum,FAQ,17/07/2025,6500,7000,6750
Rajasthan,Jaipur,"Jaipur (F&V)",Cauliflower,"African Sarson",FAQ,17/07/2025,3500,4000,3750
Rajasthan,Jaipur,"Jaipur (F&V)",Colacasia,Colacasia,FAQ,17/07/2025,2000,2200,2100
Rajasthan,Jaipur,"Jaipur (F&V)","Jack Fruit",Other,Medium,17/07/2025,1800,2000,1900
Rajasthan,Jaipur,"Jaipur (F&V)",Lemon,Lemon,FAQ,17/07/2025,2000,2400,2200
Rajasthan,Jaipur,"Jaipur (F&V)",Mango,Badami,Medium,17/07/2025,1000,8000,4500
Rajasthan,Jaipur,"Jaipur (F&V)",Mint(Pudina),Mint(Pudina),FAQ,17/07/2025,1000,1500,1250
Rajasthan,Jaipur,"Jaipur (F&V)","Mousambi(Sweet Lime)",Other,Medium,17/07/2025,1500,2500,2000
Rajasthan,Jaipur,"Jaipur (F&V)",Papaya,Other,Medium,17/07/2025,1500,4000,2750
Rajasthan,Jaipur,"Jaipur (F&V)",Pomegranate,Other,Medium,17/07/2025,4000,20000,12000
Rajasthan,Jaipur,"Jaipur (F&V)",Pumpkin,Other,FAQ,17/07/2025,1800,2000,1900
Rajasthan,Jaipur,"Jaipur (F&V)",Ridgeguard(Tori),Ridgeguard(Tori),FAQ,17/07/2025,2500,2800,2650
Rajasthan,Jaipur,"Jaipur (F&V)",Tinda,Other,FAQ,17/07/2025,5000,8000,6500
Rajasthan,Jaipur,"Jaipur (F&V)",Tomato,Other,FAQ,17/07/2025,3000,3200,3100
Rajasthan,"Jaipur Rural",Bassi,"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,17/07/2025,2220,2220,2220
Rajasthan,"Jaipur Rural",Bassi,"Barley (Jau)",Other,Non-FAQ,17/07/2025,2115,2130,2122
Rajasthan,"Jaipur Rural",Bassi,Tomato,Other,Non-FAQ,17/07/2025,5400,5800,5600
Rajasthan,Jalore,Bhinmal,Tomato,Other,Non-FAQ,17/07/2025,1650,1700,1675
Rajasthan,Jalore,Jalore,Lemon,Other,FAQ,17/07/2025,1200,1400,1300
Rajasthan,Jodhpur,"Jodhpur (Grain)",Soanf,Other,FAQ,17/07/2025,5900,7500,6700
Rajasthan,Sikar,Sikar,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,2000,3000,2500
Rajasthan,Sikar,Sikar,Onion,Onion,FAQ,17/07/2025,400,1100,750
Rajasthan,Sikar,Sikar,Potato,Other,FAQ,17/07/2025,1000,1200,1100
Rajasthan,Udaipur,"Udaipur (F&V)",Apple,Other,Large,17/07/2025,15000,15000,15000
Rajasthan,Udaipur,"Udaipur (F&V)",Mango,Other,Large,17/07/2025,2000,4000,3000
Rajasthan,Udaipur,"Udaipur (F&V)",Papaya,Other,Large,17/07/2025,1500,2500,2000
Rajasthan,Udaipur,"Udaipur (F&V)","Water Melon",Other,Large,17/07/2025,1000,1000,1000
Telangana,Hyderabad,"L B Nagar","Banana - Green","Banana - Green",FAQ,17/07/2025,3000,3500,3200
Telangana,Hyderabad,"L B Nagar","Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,2000,3000,2500
Telangana,Hyderabad,"L B Nagar",Carrot,Carrot,FAQ,17/07/2025,2500,3500,3000
Telangana,Hyderabad,"L B Nagar",Cauliflower,Cauliflower,FAQ,17/07/2025,2000,3000,2500
Telangana,Hyderabad,"L B Nagar","Cluster beans","Cluster Beans",FAQ,17/07/2025,3000,3500,3200
Telangana,Hyderabad,"L B Nagar","Green Chilli","Green Chilly",FAQ,17/07/2025,5000,7000,6000
Telangana,Karimnagar,Huzzurabad,Paddy(Dhan)(Common),1001,FAQ,17/07/2025,2300,2300,2300
Telangana,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,17/07/2025,2100,2300,2200
Telangana,Khammam,Dammapet,Paddy(Dhan)(Common),1001,FAQ,17/07/2025,2300,2500,2400
Telangana,Nalgonda,Tirumalagiri,"Arhar (Tur/Red Gram)(Whole)",Local,FAQ,17/07/2025,6122,6122,6122
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Banana - Green","Banana - Green",FAQ,17/07/2025,1100,1100,1100
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,5500,5500,5500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,17/07/2025,6500,6500,6500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Leafy Vegetable","Leafy Vegetables",FAQ,17/07/2025,3000,3000,3000
Telangana,Warangal,Warangal,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,2500,3000,2750
Telangana,Warangal,Warangal,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,2000,2400,2200
Telangana,Warangal,Warangal,Potato,Potato,FAQ,17/07/2025,2400,2600,2500
Telangana,Warangal,Warangal,Tomato,Tomato,FAQ,17/07/2025,1500,2000,1750
Tripura,Gomati,Nutanbazar,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,4850,5000,4950
Tripura,Gomati,Nutanbazar,"Green Chilli","Green Chilly",FAQ,17/07/2025,16500,18000,17500
Tripura,Gomati,Nutanbazar,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,17/07/2025,5850,6000,5950
Tripura,Gomati,Nutanbazar,Potato,Local,FAQ,17/07/2025,2850,3000,2950
Tripura,Khowai,Teliamura,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,3500,3700,3600
Tripura,Khowai,Teliamura,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,3000,3200,3100
Tripura,"North Tripura",Dasda,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,2000,2500,2250
"Uttar Pradesh",Agra,Achnera,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,2020,2120,2070
"Uttar Pradesh",Agra,Achnera,Cauliflower,Cauliflower,FAQ,17/07/2025,3100,3200,3150
"Uttar Pradesh",Agra,Achnera,"Green Chilli","Green Chilly",FAQ,17/07/2025,4150,4250,4200
"Uttar Pradesh",Agra,Achnera,Pumpkin,Pumpkin,FAQ,17/07/2025,1220,1300,1260
"Uttar Pradesh",Agra,Achnera,"Sponge gourd","Sponge gourd",FAQ,17/07/2025,2040,2120,2080
"Uttar Pradesh",Agra,Fatehabad,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,1500,1800,1800
"Uttar Pradesh",Aligarh,Charra,Onion,Red,FAQ,17/07/2025,1500,1600,1550
"Uttar Pradesh",Aligarh,Charra,Potato,Desi,FAQ,17/07/2025,1000,1200,1100
"Uttar Pradesh",Aligarh,Khair,"Bajra(Pearl Millet/Cumbu)",Hybrid,Non-FAQ,17/07/2025,1750,2021,1950
"Uttar Pradesh",Aligarh,Khair,"Bhindi(Ladies Finger)",Other,FAQ,17/07/2025,1400,1600,1500
"Uttar Pradesh",Aligarh,Khair,Brinjal,Round/Long,FAQ,17/07/2025,1200,1800,1500
"Uttar Pradesh",Aligarh,Khair,Cauliflower,Cauliflower,FAQ,17/07/2025,3000,4000,3500
"Uttar Pradesh",Aligarh,Khair,Paddy(Dhan)(Basmati),"Basmati 1509",Non-FAQ,17/07/2025,2750,3001,2900
"Uttar Pradesh",Amethi,Sultanpur,Brinjal,Brinjal,FAQ,17/07/2025,1780,1825,1800
"Uttar Pradesh",Amethi,Sultanpur,"Jack Fruit","Jack Fruit",Medium,17/07/2025,1830,1880,1850
"Uttar Pradesh",Amethi,Sultanpur,"Mousambi(Sweet Lime)",Mousambi,Medium,17/07/2025,3380,3425,3400
"Uttar Pradesh",Amethi,Sultanpur,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,17/07/2025,2380,2425,2400
"Uttar Pradesh",Ayodhya,Faizabad,Mustard,Sarson(Black),FAQ,17/07/2025,5900,6100,6040
"Uttar Pradesh",Ayodhya,Faizabad,Rice,Coarse,FAQ,17/07/2025,3000,3200,3150
"Uttar Pradesh",Ayodhya,Faizabad,Wheat,Dara,FAQ,17/07/2025,2370,2520,2500
"Uttar Pradesh",Badaun,Babrala,Maize,"Deshi Red",Non-FAQ,17/07/2025,1960,1990,1970
"Uttar Pradesh",Badaun,Badayoun,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,1760,1900,1810
"Uttar Pradesh",Badaun,Badayoun,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1320,1440,1380
"Uttar Pradesh",Badaun,Badayoun,Capsicum,Capsicum,FAQ,17/07/2025,4430,4610,4500
"Uttar Pradesh",Badaun,Badayoun,Ginger(Green),"Green Ginger",FAQ,17/07/2025,4160,4300,4220
"Uttar Pradesh",Badaun,Badayoun,Maize,Yellow,Non-FAQ,17/07/2025,1920,2000,1950
"Uttar Pradesh",Badaun,Badayoun,Onion,Nasik,Non-FAQ,17/07/2025,1300,1400,1350
"Uttar Pradesh",Badaun,Badayoun,Papaya,Papaya,Medium,17/07/2025,2750,2880,2800
"Uttar Pradesh",Badaun,Badayoun,Pumpkin,Pumpkin,FAQ,17/07/2025,1300,1420,1350
"Uttar Pradesh",Badaun,Badayoun,Raddish,Raddish,FAQ,17/07/2025,2120,2260,2180
"Uttar Pradesh",Badaun,Badayoun,Tomato,Deshi,Non-FAQ,17/07/2025,2760,2900,2830
"Uttar Pradesh",Badaun,Shahaswan,Potato,Potato,Non-FAQ,17/07/2025,1000,1100,1050
"Uttar Pradesh",Badaun,Wazirganj,Garlic,Garlic,FAQ,17/07/2025,6425,6500,6450
"Uttar Pradesh",Badaun,Wazirganj,Maize,Yellow,FAQ,17/07/2025,2200,2250,2225
"Uttar Pradesh",Badaun,Wazirganj,Tomato,Deshi,Non-FAQ,17/07/2025,2800,2850,2825
"Uttar Pradesh",Ballia,Rasda,"Barley (Jau)",Dara,FAQ,17/07/2025,2275,2400,2340
"Uttar Pradesh",Ballia,Rasda,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1375,1500,1440
"Uttar Pradesh",Ballia,Rasda,Potato,Desi,FAQ,17/07/2025,1165,1290,1210
"Uttar Pradesh",Ballia,Rasda,Pumpkin,Pumpkin,FAQ,17/07/2025,1165,1300,1250
"Uttar Pradesh",Ballia,Rasda,Rice,III,FAQ,17/07/2025,3255,3390,3310
"Uttar Pradesh",Ballia,Rasda,Wheat,Dara,FAQ,17/07/2025,2420,2555,2490
"Uttar Pradesh",Balrampur,Tulsipur,Brinjal,Round/Long,FAQ,17/07/2025,1825,1875,1850
"Uttar Pradesh",Balrampur,Tulsipur,"Green Chilli","Green Chilly",FAQ,17/07/2025,3200,3300,3250
"Uttar Pradesh",Bareilly,Anwala,Potato,Desi,FAQ,17/07/2025,800,1000,900
"Uttar Pradesh",Bareilly,Anwala,Pumpkin,Pumpkin,FAQ,17/07/2025,1000,1200,1100
"Uttar Pradesh",Bijnor,Bijnaur,Tomato,Hybrid,FAQ,17/07/2025,2880,2950,2910
"Uttar Pradesh",Bijnor,Chaandpur,Onion,Red,FAQ,17/07/2025,1000,1200,1100
"Uttar Pradesh",Bijnor,Chaandpur,Tomato,Hybrid,FAQ,17/07/2025,800,1000,900
"Uttar Pradesh",Bulandshahar,Gulavati,Garlic,Desi,FAQ,17/07/2025,5100,5300,5200
"Uttar Pradesh",Bulandshahar,Sikarpur,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,1200,1350,1300
"Uttar Pradesh",Bulandshahar,Sikarpur,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,1800,2000,1900
"Uttar Pradesh",Bulandshahar,Sikarpur,Garlic,Garlic,FAQ,17/07/2025,6800,7000,6900
"Uttar Pradesh",Bulandshahar,Sikarpur,Pumpkin,Pumpkin,FAQ,17/07/2025,900,1000,950
"Uttar Pradesh",Bulandshahar,Sikarpur,Raddish,Raddish,FAQ,17/07/2025,1900,2000,1950
"Uttar Pradesh",Deoria,Devariya,Tomato,Hybrid,FAQ,17/07/2025,2800,2815,2810
"Uttar Pradesh",Etah,Awagarh,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,1200,1500,1400
"Uttar Pradesh",Hamirpur,Kurara,Peas(Dry),Peas(Dry),FAQ,17/07/2025,3100,3200,3150
"Uttar Pradesh","Jalaun (Orai)",Jalaun,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,1900,2200,2000
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Brinjal,Round/Long,FAQ,17/07/2025,1800,2100,2000
"Uttar Pradesh","Jalaun (Orai)",Jalaun,Tomato,Deshi,FAQ,17/07/2025,3000,3400,3200
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Apple,Delicious,Medium,17/07/2025,13650,13850,13750
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1320,1520,1420
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,2240,2440,2340
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Green Chilli","Green Chilly",FAQ,17/07/2025,3960,4160,4060
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Cabbage,Cabbage,FAQ,17/07/2025,1500,1550,1525
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Gur(Jaggery),Pathari,FAQ,17/07/2025,3400,3450,3425
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Lemon,Lemon,FAQ,17/07/2025,4100,4150,4125
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Mango,Dusheri,Medium,17/07/2025,1600,1650,1625
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Onion,Red,FAQ,17/07/2025,2400,2450,2425
"Uttar Pradesh",Maharajganj,Anandnagar,"Banana - Green","Banana - Green",FAQ,17/07/2025,1500,1800,1650
"Uttar Pradesh",Maharajganj,Anandnagar,Gur(Jaggery),Red,FAQ,17/07/2025,4000,4400,4200
"Uttar Pradesh",Maharajganj,Gadaura,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,1400,1600,1500
"Uttar Pradesh",Maharajganj,Gadaura,Garlic,Garlic,FAQ,17/07/2025,2900,3100,3000
"Uttar Pradesh",Maharajganj,Gadaura,Onion,Red,FAQ,17/07/2025,1200,1400,1300
"Uttar Pradesh",Maharajganj,Gadaura,Pumpkin,Other,FAQ,17/07/2025,1400,1600,1500
"Uttar Pradesh",Mainpuri,Mainpuri,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/07/2025,9740,9850,9800
"Uttar Pradesh",Mainpuri,Mainpuri,Banana,"Banana - Ripe",Medium,17/07/2025,2400,2600,2500
"Uttar Pradesh",Mainpuri,Mainpuri,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1500,1700,1600
"Uttar Pradesh",Mainpuri,Mainpuri,Brinjal,Round/Long,FAQ,17/07/2025,1600,1800,1700
"Uttar Pradesh",Mainpuri,Mainpuri,Garlic,Garlic,FAQ,17/07/2025,2600,2770,2700
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Lemon,Lemon,FAQ,17/07/2025,3400,3500,3450
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Onion,Red,FAQ,17/07/2025,1800,1900,1855
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Banana,Medium,Medium,17/07/2025,1000,1200,1100
"Uttar Pradesh",Mirzapur,Ahirora,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,1800,2000,1900
"Uttar Pradesh",Mirzapur,Ahirora,Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,1200,1400,1300
"Uttar Pradesh",Mirzapur,Ahirora,Onion,Red,Non-FAQ,17/07/2025,800,1000,900
"Uttar Pradesh",Mirzapur,Mirzapur,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,17/07/2025,7475,7565,7525
"Uttar Pradesh",Mirzapur,Mirzapur,"Bitter gourd","Bitter Gourd",FAQ,17/07/2025,2100,2215,2165
"Uttar Pradesh",Mirzapur,Mirzapur,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1400,1500,1450
"Uttar Pradesh",Mirzapur,Mirzapur,Mustard,Sarson(Black),FAQ,17/07/2025,6550,6650,6600
"Uttar Pradesh",Mirzapur,Mirzapur,Wheat,Dara,FAQ,17/07/2025,2485,2575,2525
"Uttar Pradesh",Raebarelli,Bachranwa,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/07/2025,9950,9975,9965
"Uttar Pradesh",Raebarelli,Bachranwa,Rice,Common,FAQ,17/07/2025,3125,3150,3145
"Uttar Pradesh",Raebarelli,Lalganj,Rice,Common,FAQ,17/07/2025,3150,3200,3175
"Uttar Pradesh",Raebarelli,Salon,Tomato,Deshi,Non-FAQ,17/07/2025,2850,2865,2860
"Uttar Pradesh",Raebarelli,Salon,Wheat,Dara,Non-FAQ,17/07/2025,2450,2460,2455
"Uttar Pradesh",Rampur,Tanda(Rampur),Cucumbar(Kheera),Cucumbar,FAQ,17/07/2025,1200,1240,1220
"Uttar Pradesh",Rampur,Vilaspur,Mango,Chausa,Medium,17/07/2025,2000,2500,2250
"Uttar Pradesh",Saharanpur,Gangoh,Pumpkin,Pumpkin,FAQ,17/07/2025,1050,1320,1280
"Uttar Pradesh",Saharanpur,Rampurmaniharan,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,1500,1600,1550
"Uttar Pradesh",Saharanpur,Rampurmaniharan,"Green Chilli","Green Chilly",FAQ,17/07/2025,1600,1700,1650
"Uttar Pradesh",Saharanpur,Rampurmaniharan,"Papaya (Raw)","Papaya (Raw)",FAQ,17/07/2025,1800,1900,1850
"Uttar Pradesh",Saharanpur,Rampurmaniharan,Raddish,Raddish,FAQ,17/07/2025,500,700,600
"Uttar Pradesh",Sambhal,Bhehjoi,Potato,Potato,Non-FAQ,17/07/2025,700,710,705
"Uttar Pradesh",Sambhal,Sambhal,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,500,650,600
"Uttar Pradesh",Sambhal,Sambhal,Potato,Desi,FAQ,17/07/2025,600,1200,800
"Uttar Pradesh",Shamli,Kairana,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/07/2025,1800,1900,1850
"Uttar Pradesh",Shamli,Kairana,Mango,Dusheri,Medium,17/07/2025,1400,1500,1450
"Uttar Pradesh",Shamli,Kairana,Onion,Red,FAQ,17/07/2025,1200,1300,1250
"Uttar Pradesh",Shravasti,Payagpur,Onion,Red,FAQ,17/07/2025,1300,1500,1400
"Uttar Pradesh","Siddharth Nagar",Naugarh,"Banana - Green","Banana - Green",FAQ,17/07/2025,1810,1830,1820
"Uttar Pradesh","Siddharth Nagar",Naugarh,Peas(Dry),Peas(Dry),FAQ,17/07/2025,4210,4260,4250
"Uttar Pradesh","Siddharth Nagar",Naugarh,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,17/07/2025,2540,2560,2550
"Uttar Pradesh","Siddharth Nagar",Naugarh,Rice,III,FAQ,17/07/2025,3240,3260,3250
"Uttar Pradesh","Siddharth Nagar",Naugarh,Tomato,Deshi,FAQ,17/07/2025,2840,2860,2850
Uttrakhand,Dehradoon,Rishikesh,"Bottle gourd","Bottle Gourd",FAQ,17/07/2025,1000,1800,1250
Uttrakhand,Dehradoon,Rishikesh,Brinjal,Brinjal,FAQ,17/07/2025,1300,2050,1500
Uttrakhand,Dehradoon,Rishikesh,Cucumbar(Kheera),Other,FAQ,17/07/2025,1250,2000,1500
Uttrakhand,Dehradoon,Rishikesh,Pear(Marasebu),Pears,Small,17/07/2025,1800,3200,2400
Uttrakhand,Dehradoon,Rishikesh,Tomato,Other,FAQ,17/07/2025,1250,2000,1500
Uttrakhand,Dehradoon,Vikasnagar,"Bottle gourd",Other,FAQ,17/07/2025,700,1500,1500
Uttrakhand,Dehradoon,Vikasnagar,Onion,Other,Non-FAQ,17/07/2025,800,1200,1200
Uttrakhand,Haridwar,"Bhagwanpur(Naveen Mandi Sthal)",Pumpkin,Other,FAQ,17/07/2025,600,700,650
Uttrakhand,Haridwar,"Bhagwanpur(Naveen Mandi Sthal)",Tomato,Other,Non-FAQ,17/07/2025,800,1400,1200
Uttrakhand,Haridwar,"Haridwar Union","Mousambi(Sweet Lime)",Mousambi,Medium,17/07/2025,3500,4500,4000
Uttrakhand,Haridwar,"Haridwar Union",Papaya,Other,Medium,17/07/2025,1800,2200,2000
Uttrakhand,Haridwar,"Haridwar Union",Potato,Potato,FAQ,17/07/2025,1000,1500,1200
Uttrakhand,Haridwar,"Haridwar Union",Ridgeguard(Tori),Other,FAQ,17/07/2025,700,900,800
Uttrakhand,Haridwar,Roorkee,"Bottle gourd",Other,FAQ,17/07/2025,500,700,600
Uttrakhand,UdhamSinghNagar,Bazpur,Rice,Common,FAQ,17/07/2025,4000,4000,4000
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Cucumbar(Kheera),Other,FAQ,17/07/2025,1200,1300,1225
Uttrakhand,UdhamSinghNagar,Rudrapur,Banana,"Banana - Ripe",Medium,17/07/2025,2000,2500,2200
Uttrakhand,UdhamSinghNagar,Rudrapur,Capsicum,Other,FAQ,17/07/2025,2000,3500,3000
Uttrakhand,UdhamSinghNagar,Rudrapur,"Mousambi(Sweet Lime)",Other,Medium,17/07/2025,2000,3000,2500
Uttrakhand,UdhamSinghNagar,Rudrapur,Papaya,Other,Medium,17/07/2025,3000,5000,3500
Uttrakhand,UdhamSinghNagar,Rudrapur,Pomegranate,Other,Medium,17/07/2025,6000,8000,7000
"West Bengal",Bankura,"Bankura Sadar",Mustard,Mustard,FAQ,17/07/2025,5800,6200,5950
"West Bengal",Bankura,"Bankura Sadar",Potato,Jyoti,FAQ,17/07/2025,1140,1180,1160
"West Bengal",Bankura,"Bankura Sadar",Rice,Common,FAQ,17/07/2025,3300,3500,3400
